"","Site","N","K","p1","r1","p2","r2","thresh","maxsurv","surv.sm","alpha1","alpha2","beta1","beta2","incr.thresh","ex.slow","ex.fast","logistic.maxsurv","logistic.surv.sm","maxsize"
"3313","ituri",1256,0.993668399291421,-78.3187717542546,0.245183131727208,718.857986457095,-0.031583336588939,88.1428087433883,0.993668399291421,0.992994760502193,1.31834824144029,16.7356953307457,2.87241064277615,7.625507823561,1.60443813341106,0.406803058143636,2.11469558485794,5.0558504679355,4.95406701884263,440.714043716941
"3412","ituri",1536,0.984719862766716,-41.9452977897687,0.109752305832668,334.462348776907,-0.0368150660592789,48.2249875573769,0.984719860126197,0.974971307653767,1.26746682259353,3.97545805012594,3.45315032191902,1.68389376067041,1.2188996634939,0.339908753390662,1.87146437287349,4.1658032570166,3.662385181897,241.124937786885
"3513","ituri",214,0.989237676012924,-54.8270336462062,0.303344094604029,409.238542361329,-0.0345260222252225,48.9971384968001,0.989237676012924,0.988582903763504,1.32001568523847,3.53098298284964,4.24759250759889,1.57838609151497,1.05510727839773,0.300600503407243,1.73535714739546,4.52088310693691,4.46116060545562,244.985692484001
"3613","ituri",159,0.992645635573332,-16.5360881621812,0.138205889021592,219.110628151794,-0.0442217136369502,23.9485290867991,0.992615063820118,0.952534288032308,1.28734456696836,38.433854003261,3.54526998974863,19.5392507358578,1.45476691834484,0.340453796145887,1.91928497050102,4.90090066507322,2.99911850721982,119.742645433995
"3712","ituri",404,0.98768340219601,-59.067631098667,0.0566617177576651,595.915957536037,-0.033674953708227,72.1784755623574,0.987683370086426,0.961588783469645,0.991151612931652,32.9493188329075,1.25372414774777,7.76123883971201,3.42613154365079,0.641909496041568,4.25359061531756,4.38441179605483,3.2202373851816,360.892377811787
"3812","ituri",244,0.98137692975776,-29.6505229944133,0.064524254159278,1765.67061992698,-0.0289329785290549,224.985120710351,0.981376876769789,0.908112515692503,0.720306879925866,9.69047507421991,0.517079556577784,0.845059370454315,7.76946118589578,1.02632395205498,11.2220740215814,3.96455256887942,2.29080345496458,1124.92560355175
"3913","ituri",752,0.983504344820131,-53.6302172549403,0.312992936960471,371.928619034994,-0.0162381556773673,44.1519384651297,0.983504344820066,0.983310828385972,1.27467833871067,15.6906531369514,2.98841328248971,6.05887930476464,1.84129903738216,0.389106583624279,2.54400246417674,4.08802503172883,4.07616517124594,220.759692325649
"4013","ituri",3698,0.98564594910872,-30.6133405491962,0.327402719387618,283.61323620476,-0.022045227967883,31.6730472052228,0.98564594910872,0.984948691852053,1.45311090936462,10.7081273703675,2.77448182192812,4.92531083814364,1.57579814090607,0.449649095396705,2.05963144323692,4.22926501769167,4.18112464277814,158.365236026114
"4113","ituri",11392,0.994259339578678,-94.3161250799055,0.0459444460890015,2155.75358265576,-0.0074110338989422,299.341162693322,0.994259339578678,0.985995917906316,1.018447020148,4.10669318011337,1.41641899857959,0.673954975845575,3.50339199991802,0.600995037134442,5.85252854768647,5.15442381794296,4.25430334930472,1496.70581346661
"4213","ituri",172,0.980269848159578,-13.0566789056478,0.170708145179536,216.507089673185,-0.0428201003786066,23.8219607099281,0.980239527649448,0.938245527365329,1.22422850158657,27.108237772708,3.6171966991786,13.6689527817774,1.38521975887333,0.324304642860631,1.91314327715607,3.90411336135457,2.72084526679128,119.109803549641
"4313","ituri",4366,0.987925794311377,-44.1708422259103,0.140629900338567,708.289791403667,-0.0282510017147694,89.1056737286001,0.987925794311377,0.983034051428357,1.29885307031541,12.176990561686,2.33747562914012,3.99092153265103,2.10958309355346,0.479635642530596,2.92240976976705,4.40453617206045,4.05943544973991,445.528368643
"4412","ituri",1453,0.970407471677485,-31.8509926589225,0.197335672053164,749.334096676783,-0.0307086230190125,100.047358818204,0.970407471677485,0.960448301734586,0.949667554663137,13.1751362411238,1.00792151677773,1.93157529399653,4.39347706642724,0.743969769513238,6.48366527919574,3.49019414925574,3.18979152343489,500.23679409102
"4513","ituri",372,0.988877065823334,-161.137075260475,0.258329208322959,1236.41277094222,-0.0298434511953869,158.173106878433,0.988877065823334,0.988392167852325,1.49642488317828,1.70701424983394,3.88661462105168,0.393582106442466,1.16963634067045,0.347880969293916,2.26371966514693,4.48756090357922,4.44439949459439,790.865534392166
"468","ituri",165,0.991948126387316,-36.1149523573227,0.172534517929026,1440.69147198722,-0.0123869084655963,267.538145515552,0.991948126387316,0.959961394450196,0.78226180121722,20.1644304966474,0.408791060181686,1.79258157665595,7.99232541687799,1.32698032095096,10.7794838059854,4.81376600270297,3.17704894212679,1337.69072757776
"474","ituri",235,0.990103164763377,-99.1153639410407,0.286688429364873,740.095181303412,-0.0265623715289882,93.5697150045453,0.990103164763377,0.989785589583965,1.18439858369803,11.6142322764175,2.58737492517414,4.20944746640019,1.87579497499482,0.410943127844396,2.64989691134256,4.60559411156531,4.57368883436182,467.848575022726
"484","ituri",15809,0.980258410250068,-49.5013911802313,0.0570370631685948,1865.39607045876,-0.0258006381718799,244.836905620765,0.980258410250068,0.948433631727525,0.791813294959827,8.70303480441634,1.01450838261445,0.978882423661277,5.43158430354041,0.642628787568841,8.80756487066761,3.9050886556278,2.91194213278276,1224.18452810382
"494","ituri",257,0.987883138239046,-229.170621682499,0.247298945256671,1765.01211233226,-0.0286141830799416,226.410210767854,0.987883138220724,0.987375350148871,1.18239739486479,9.41737526578726,2.14637342816912,2.15378297954297,2.19944309069029,0.473410239289174,3.87708060721788,4.40096639158836,4.35939902089775,1132.05105383927
